n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 64817
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 1), avg_false_positive=0.005, avg_false_negative=0.000, avg_error_rate=0.005, avg_best_time=0.033 ms, avg_avg_time=0.037 ms, avg_worst_time=0.160 ms, avg_std_dev=0.014
test_avg, Miller-Selfridge-Rabin (k = 1), avg_false_positive=0.002, avg_false_negative=0.000, avg_error_rate=0.002, avg_best_time=0.045 ms, avg_avg_time=0.051 ms, avg_worst_time=0.182 ms, avg_std_dev=0.016
test_avg, Solovay-Strassen (k = 1), avg_false_positive=0.002, avg_false_negative=0.000, avg_error_rate=0.002, avg_best_time=0.010 ms, avg_avg_time=0.011 ms, avg_worst_time=0.035 ms, avg_std_dev=0.003

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 1),157,prime,True,False,False,False,0,0.032 ms,0.036 ms,0.109 ms,0.008 ms,"[(88, True, True)]",,
Probabilistisch,Fermat (k = 1),161,composite,False,False,False,False,0,0.033 ms,0.039 ms,0.091 ms,0.012 ms,"[(45, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),167,prime,True,False,False,False,0,0.032 ms,0.036 ms,0.119 ms,0.009 ms,"[(151, True, True)]",,
Probabilistisch,Fermat (k = 1),175,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.098 ms,0.007 ms,"[(119, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),179,prime,True,False,False,False,0,0.033 ms,0.039 ms,0.098 ms,0.012 ms,"[(131, True, True)]",,
Probabilistisch,Fermat (k = 1),181,prime,True,False,False,False,0,0.033 ms,0.039 ms,0.104 ms,0.012 ms,"[(80, True, True)]",,
Probabilistisch,Fermat (k = 1),183,composite,False,False,False,False,0,0.034 ms,0.043 ms,0.106 ms,0.014 ms,"[(107, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),185,composite,False,False,False,False,0,0.033 ms,0.049 ms,0.162 ms,0.027 ms,"[(90, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),189,composite,False,False,False,False,0,0.033 ms,0.040 ms,0.138 ms,0.014 ms,"[(178, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),191,prime,True,False,False,False,0,0.032 ms,0.039 ms,0.114 ms,0.014 ms,"[(144, True, True)]",,
Probabilistisch,Fermat (k = 1),193,prime,True,False,False,False,0,0.032 ms,0.041 ms,0.208 ms,0.023 ms,"[(55, True, True)]",,
Probabilistisch,Fermat (k = 1),199,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.118 ms,0.008 ms,"[(198, True, True)]",,
Probabilistisch,Fermat (k = 1),211,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.070 ms,0.004 ms,"[(86, True, True)]",,
Probabilistisch,Fermat (k = 1),223,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.066 ms,0.004 ms,"[(35, True, True)]",,
Probabilistisch,Fermat (k = 1),229,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.071 ms,0.004 ms,"[(13, True, True)]",,
Probabilistisch,Fermat (k = 1),233,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.081 ms,0.006 ms,"[(152, True, True)]",,
Probabilistisch,Fermat (k = 1),237,composite,False,False,False,False,0,0.032 ms,0.034 ms,0.066 ms,0.003 ms,"[(108, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),241,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.063 ms,0.003 ms,"[(13, True, True)]",,
Probabilistisch,Fermat (k = 1),251,prime,True,False,False,False,0,0.031 ms,0.034 ms,0.077 ms,0.005 ms,"[(117, True, True)]",,
Probabilistisch,Fermat (k = 1),257,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.073 ms,0.005 ms,"[(17, True, True)]",,
Probabilistisch,Fermat (k = 1),277,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.086 ms,0.005 ms,"[(140, True, True)]",,
Probabilistisch,Fermat (k = 1),283,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.077 ms,0.004 ms,"[(141, True, True)]",,
Probabilistisch,Fermat (k = 1),297,composite,False,False,False,False,0,0.031 ms,0.034 ms,0.077 ms,0.005 ms,"[(187, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),299,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.085 ms,0.007 ms,"[(282, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),303,composite,False,False,False,False,0,0.032 ms,0.036 ms,0.105 ms,0.009 ms,"[(97, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),305,composite,False,False,False,False,0,0.032 ms,0.036 ms,0.086 ms,0.007 ms,"[(206, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),309,composite,False,False,False,False,0,0.032 ms,0.037 ms,0.140 ms,0.015 ms,"[(196, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),317,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.090 ms,0.006 ms,"[(116, True, True)]",,
Probabilistisch,Fermat (k = 1),331,prime,True,False,False,False,0,0.031 ms,0.034 ms,0.083 ms,0.005 ms,"[(215, True, True)]",,
Probabilistisch,Fermat (k = 1),333,composite,False,False,False,False,0,0.031 ms,0.033 ms,0.067 ms,0.004 ms,"[(46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),335,composite,False,False,False,False,0,0.031 ms,0.057 ms,1.281 ms,0.128 ms,"[(219, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),339,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.135 ms,0.012 ms,"[(67, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),353,prime,True,False,False,False,0,0.030 ms,0.033 ms,0.092 ms,0.006 ms,"[(247, True, True)]",,
Probabilistisch,Fermat (k = 1),383,prime,True,False,False,False,0,0.031 ms,0.034 ms,0.078 ms,0.005 ms,"[(115, True, True)]",,
Probabilistisch,Fermat (k = 1),391,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.080 ms,0.007 ms,"[(278, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),395,composite,False,False,False,False,0,0.033 ms,0.036 ms,0.116 ms,0.009 ms,"[(103, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),413,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.070 ms,0.005 ms,"[(297, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),449,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.079 ms,0.005 ms,"[(301, True, True)]",,
Probabilistisch,Fermat (k = 1),451,composite,False,False,False,False,0,0.031 ms,0.034 ms,0.080 ms,0.005 ms,"[(231, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),457,prime,True,False,False,False,0,0.032 ms,0.038 ms,0.153 ms,0.015 ms,"[(146, True, True)]",,
Probabilistisch,Fermat (k = 1),465,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.105 ms,0.007 ms,"[(380, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),471,composite,False,False,False,False,0,0.033 ms,0.094 ms,2.986 ms,0.294 ms,"[(462, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),483,composite,False,False,False,False,0,0.048 ms,0.056 ms,0.170 ms,0.013 ms,"[(195, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),521,prime,True,False,False,False,0,0.030 ms,0.034 ms,0.116 ms,0.008 ms,"[(327, True, True)]",,
Probabilistisch,Fermat (k = 1),551,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.080 ms,0.005 ms,"[(100, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),575,composite,False,False,False,False,0,0.029 ms,0.033 ms,0.069 ms,0.005 ms,"[(15, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),589,composite,False,False,False,False,0,0.029 ms,0.031 ms,0.066 ms,0.004 ms,"[(152, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),595,composite,False,False,False,False,0,0.029 ms,0.032 ms,0.074 ms,0.005 ms,"[(228, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),607,prime,True,False,False,False,0,0.029 ms,0.031 ms,0.059 ms,0.003 ms,"[(8, True, True)]",,
Probabilistisch,Fermat (k = 1),613,prime,True,False,False,False,0,0.029 ms,0.032 ms,0.060 ms,0.003 ms,"[(179, True, True)]",,
Probabilistisch,Fermat (k = 1),651,composite,False,False,False,False,0,0.029 ms,0.033 ms,0.076 ms,0.006 ms,"[(114, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),659,prime,True,False,False,False,0,0.030 ms,0.033 ms,0.096 ms,0.006 ms,"[(342, True, True)]",,
Probabilistisch,Fermat (k = 1),679,prime,False,True,True,False,1.0,0.030 ms,0.033 ms,0.069 ms,0.004 ms,"[(486, True, True)]",,
Probabilistisch,Fermat (k = 1),745,composite,False,False,False,False,0,0.029 ms,0.032 ms,0.074 ms,0.004 ms,"[(453, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),763,composite,False,False,False,False,0,0.030 ms,0.034 ms,0.167 ms,0.014 ms,"[(503, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),775,composite,False,False,False,False,0,0.029 ms,0.033 ms,0.115 ms,0.011 ms,"[(667, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),809,prime,True,False,False,False,0,0.029 ms,0.032 ms,0.079 ms,0.005 ms,"[(430, True, True)]",,
Probabilistisch,Fermat (k = 1),821,prime,True,False,False,False,0,0.029 ms,0.031 ms,0.070 ms,0.004 ms,"[(757, True, True)]",,
Probabilistisch,Fermat (k = 1),833,composite,False,False,False,False,0,0.029 ms,0.032 ms,0.088 ms,0.008 ms,"[(507, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),843,composite,False,False,False,False,0,0.029 ms,0.034 ms,0.191 ms,0.017 ms,"[(449, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),859,prime,True,False,False,False,0,0.029 ms,0.032 ms,0.073 ms,0.004 ms,"[(119, True, True)]",,
Probabilistisch,Fermat (k = 1),907,prime,True,False,False,False,0,0.029 ms,0.031 ms,0.073 ms,0.004 ms,"[(129, True, True)]",,
Probabilistisch,Fermat (k = 1),937,prime,True,False,False,False,0,0.029 ms,0.031 ms,0.075 ms,0.005 ms,"[(387, True, True)]",,
Probabilistisch,Fermat (k = 1),969,composite,False,False,False,False,0,0.029 ms,0.031 ms,0.058 ms,0.004 ms,"[(277, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),997,prime,True,False,False,False,0,0.031 ms,0.047 ms,0.527 ms,0.061 ms,"[(493, True, True)]",,
Probabilistisch,Fermat (k = 1),1021,prime,True,False,False,False,0,0.031 ms,0.034 ms,0.098 ms,0.009 ms,"[(149, True, True)]",,
Probabilistisch,Fermat (k = 1),1075,composite,False,False,False,False,0,0.030 ms,0.033 ms,0.085 ms,0.005 ms,"[(150, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),1077,composite,False,False,False,False,0,0.031 ms,0.033 ms,0.067 ms,0.004 ms,"[(215, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1117,prime,True,False,False,False,0,0.030 ms,0.034 ms,0.113 ms,0.009 ms,"[(600, True, True)]",,
Probabilistisch,Fermat (k = 1),1151,prime,True,False,False,False,0,0.031 ms,0.033 ms,0.077 ms,0.005 ms,"[(740, True, True)]",,
Probabilistisch,Fermat (k = 1),1157,composite,False,False,False,False,0,0.031 ms,0.033 ms,0.062 ms,0.004 ms,"[(843, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1163,prime,True,False,False,False,0,0.030 ms,0.033 ms,0.078 ms,0.005 ms,"[(717, True, True)]",,
Probabilistisch,Fermat (k = 1),1193,prime,True,False,False,False,0,0.030 ms,0.034 ms,0.090 ms,0.008 ms,"[(946, True, True)]",,
Probabilistisch,Fermat (k = 1),1201,prime,True,False,False,False,0,0.029 ms,0.031 ms,0.084 ms,0.006 ms,"[(961, True, True)]",,
Probabilistisch,Fermat (k = 1),1249,prime,True,False,False,False,0,0.032 ms,0.038 ms,0.178 ms,0.015 ms,"[(217, True, True)]",,
Probabilistisch,Fermat (k = 1),1281,composite,False,False,False,False,0,0.033 ms,0.042 ms,0.143 ms,0.020 ms,"[(1113, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),1303,prime,True,False,False,False,0,0.031 ms,0.038 ms,0.103 ms,0.011 ms,"[(1107, True, True)]",,
Probabilistisch,Fermat (k = 1),1323,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.139 ms,0.011 ms,"[(1088, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1415,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.085 ms,0.005 ms,"[(206, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1423,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.079 ms,0.006 ms,"[(164, True, True)]",,
Probabilistisch,Fermat (k = 1),1479,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.092 ms,0.008 ms,"[(532, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1579,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.085 ms,0.008 ms,"[(917, True, True)]",,
Probabilistisch,Fermat (k = 1),1595,composite,False,False,False,False,0,0.032 ms,0.034 ms,0.091 ms,0.006 ms,"[(751, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1727,composite,False,False,False,False,0,0.031 ms,0.034 ms,0.076 ms,0.005 ms,"[(1052, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1737,prime,False,True,True,False,1.0,0.032 ms,0.034 ms,0.080 ms,0.005 ms,"[(377, True, True)]",,
Probabilistisch,Fermat (k = 1),1773,composite,False,False,False,False,0,0.032 ms,0.037 ms,0.079 ms,0.007 ms,"[(225, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),1871,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.099 ms,0.007 ms,"[(1119, True, True)]",,
Probabilistisch,Fermat (k = 1),1923,composite,False,False,False,False,0,0.032 ms,0.036 ms,0.095 ms,0.009 ms,"[(298, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1985,composite,False,False,False,False,0,0.031 ms,0.036 ms,0.086 ms,0.007 ms,"[(883, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),1997,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.089 ms,0.008 ms,"[(566, True, True)]",,
Probabilistisch,Fermat (k = 1),2013,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.091 ms,0.007 ms,"[(848, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),2147,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.094 ms,0.009 ms,"[(22, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),2203,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.103 ms,0.007 ms,"[(556, True, True)]",,
Probabilistisch,Fermat (k = 1),2373,composite,False,False,False,False,0,0.033 ms,0.037 ms,0.120 ms,0.012 ms,"[(2356, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),2377,prime,True,False,False,False,0,0.032 ms,0.036 ms,0.089 ms,0.008 ms,"[(2150, True, True)]",,
Probabilistisch,Fermat (k = 1),2379,composite,False,False,False,False,0,0.032 ms,0.036 ms,0.085 ms,0.008 ms,"[(2010, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),2403,composite,False,False,False,False,0,0.031 ms,0.055 ms,1.354 ms,0.137 ms,"[(1758, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),2557,prime,True,False,False,False,0,0.031 ms,0.042 ms,0.190 ms,0.028 ms,"[(2531, True, True)]",,
Probabilistisch,Fermat (k = 1),2615,composite,False,False,False,False,0,0.030 ms,0.037 ms,0.120 ms,0.013 ms,"[(562, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),2693,prime,True,False,False,False,0,0.032 ms,0.039 ms,0.268 ms,0.024 ms,"[(217, True, True)]",,
Probabilistisch,Fermat (k = 1),2789,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.103 ms,0.008 ms,"[(2719, True, True)]",,
Probabilistisch,Fermat (k = 1),2791,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.087 ms,0.006 ms,"[(1901, True, True)]",,
Probabilistisch,Fermat (k = 1),2945,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.080 ms,0.006 ms,"[(2189, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),3011,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.077 ms,0.005 ms,"[(2450, True, True)]",,
