n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 10176
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 4), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.083 ms, avg_avg_time=0.093 ms, avg_worst_time=0.377 ms, avg_std_dev=0.033
test_avg, Miller-Selfridge-Rabin (k = 4), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.102 ms, avg_avg_time=0.113 ms, avg_worst_time=0.340 ms, avg_std_dev=0.029
test_avg, Solovay-Strassen (k = 4), avg_false_positive=0.001, avg_false_negative=0.000, avg_error_rate=0.001, avg_best_time=0.026 ms, avg_avg_time=0.029 ms, avg_worst_time=0.085 ms, avg_std_dev=0.008

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 4),2,prime,True,False,False,False,0,0.000 ms,0.000 ms,0.002 ms,0.000 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 4),3,prime,True,False,False,False,0,0.130 ms,0.140 ms,0.378 ms,0.027 ms,"[(2, True, True), (2, True, True), (2, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 4),5,prime,True,False,False,False,0,0.127 ms,0.137 ms,0.366 ms,0.027 ms,"[(2, True, True), (4, True, True), (4, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 4),7,prime,True,False,False,False,0,0.130 ms,0.136 ms,0.235 ms,0.013 ms,"[(2, True, True), (6, True, True), (4, True, True), (5, True, True)]",,
Probabilistisch,Fermat (k = 4),11,prime,True,False,False,False,0,0.133 ms,0.142 ms,0.227 ms,0.017 ms,"[(7, True, True), (6, True, True), (2, True, True), (9, True, True)]",,
Probabilistisch,Fermat (k = 4),13,prime,True,False,False,False,0,0.130 ms,0.153 ms,0.494 ms,0.060 ms,"[(12, True, True), (6, True, True), (10, True, True), (8, True, True)]",,
Probabilistisch,Fermat (k = 4),15,composite,False,False,False,False,0,0.032 ms,0.034 ms,0.087 ms,0.006 ms,"[(5, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),17,prime,True,False,False,False,0,0.132 ms,0.140 ms,0.230 ms,0.016 ms,"[(14, True, True), (8, True, True), (14, True, True), (8, True, True)]",,
Probabilistisch,Fermat (k = 4),19,prime,True,False,False,False,0,0.132 ms,0.145 ms,0.499 ms,0.039 ms,"[(4, True, True), (4, True, True), (9, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 4),21,composite,False,False,False,False,0,0.032 ms,0.036 ms,0.080 ms,0.006 ms,"[(6, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),23,prime,True,False,False,False,0,0.132 ms,0.141 ms,0.254 ms,0.019 ms,"[(18, True, True), (17, True, True), (19, True, True), (20, True, True)]",,
Probabilistisch,Fermat (k = 4),29,prime,True,False,False,False,0,0.131 ms,0.137 ms,0.220 ms,0.009 ms,"[(12, True, True), (4, True, True), (24, True, True), (23, True, True)]",,
Probabilistisch,Fermat (k = 4),31,prime,True,False,False,False,0,0.129 ms,0.148 ms,1.137 ms,0.102 ms,"[(3, True, True), (29, True, True), (19, True, True), (11, True, True)]",,
Probabilistisch,Fermat (k = 4),33,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.092 ms,0.006 ms,"[(26, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 4),35,composite,False,False,False,False,0,0.033 ms,0.035 ms,0.069 ms,0.004 ms,"[(17, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 4),37,prime,True,False,False,False,0,0.129 ms,0.136 ms,0.212 ms,0.011 ms,"[(24, True, True), (5, True, True), (2, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 4),39,composite,False,False,False,False,0,0.033 ms,0.036 ms,0.077 ms,0.006 ms,"[(15, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),41,prime,True,False,False,False,0,0.130 ms,0.146 ms,0.403 ms,0.041 ms,"[(11, True, True), (38, True, True), (24, True, True), (33, True, True)]",,
Probabilistisch,Fermat (k = 4),43,prime,True,False,False,False,0,0.132 ms,0.137 ms,0.198 ms,0.007 ms,"[(41, True, True), (10, True, True), (33, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 4),45,composite,False,False,False,False,0,0.065 ms,0.070 ms,0.150 ms,0.009 ms,"[(19, True, True), (18, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),47,prime,True,False,False,False,0,0.132 ms,0.137 ms,0.207 ms,0.008 ms,"[(21, True, True), (36, True, True), (46, True, True), (43, True, True)]",,
Probabilistisch,Fermat (k = 4),51,composite,False,False,False,False,0,0.032 ms,0.044 ms,0.585 ms,0.056 ms,"[(42, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),53,prime,True,False,False,False,0,0.131 ms,0.139 ms,0.248 ms,0.015 ms,"[(36, True, True), (40, True, True), (6, True, True), (17, True, True)]",,
Probabilistisch,Fermat (k = 4),55,composite,False,False,False,False,0,0.032 ms,0.034 ms,0.075 ms,0.004 ms,"[(33, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),57,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.112 ms,0.009 ms,"[(3, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 4),59,prime,True,False,False,False,0,0.126 ms,0.171 ms,0.797 ms,0.117 ms,"[(41, True, True), (57, True, True), (47, True, True), (45, True, True)]",,
