n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 22026
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 2), avg_false_positive=0.001, avg_false_negative=0.000, avg_error_rate=0.001, avg_best_time=0.111 ms, avg_avg_time=0.153 ms, avg_worst_time=0.563 ms, avg_std_dev=0.068
test_avg, Miller-Selfridge-Rabin (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.144 ms, avg_avg_time=0.184 ms, avg_worst_time=0.565 ms, avg_std_dev=0.067
test_avg, Solovay-Strassen (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.036 ms, avg_avg_time=0.042 ms, avg_worst_time=0.121 ms, avg_std_dev=0.013

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 2),2,prime,True,False,False,False,0,0.001 ms,0.001 ms,0.009 ms,0.001 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 2),3,prime,True,False,False,False,0,0.167 ms,0.407 ms,1.245 ms,0.213 ms,"[(2, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),5,prime,True,False,False,False,0,0.166 ms,0.331 ms,1.718 ms,0.260 ms,"[(4, True, True), (4, True, True)]",,
Probabilistisch,Fermat (k = 2),7,prime,True,False,False,False,0,0.144 ms,0.218 ms,0.774 ms,0.099 ms,"[(3, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),11,prime,True,False,False,False,0,0.159 ms,0.247 ms,1.696 ms,0.172 ms,"[(9, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),13,prime,True,False,False,False,0,0.164 ms,0.207 ms,0.357 ms,0.038 ms,"[(9, True, True), (6, True, True)]",,
Probabilistisch,Fermat (k = 2),15,composite,False,False,False,False,0,0.175 ms,0.317 ms,2.046 ms,0.219 ms,"[(14, True, True), (12, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),17,prime,True,False,False,False,0,0.153 ms,0.260 ms,1.050 ms,0.160 ms,"[(2, True, True), (9, True, True)]",,
Probabilistisch,Fermat (k = 2),19,prime,True,False,False,False,0,0.136 ms,0.166 ms,0.336 ms,0.031 ms,"[(18, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),21,composite,False,False,False,False,0,0.063 ms,0.077 ms,0.213 ms,0.021 ms,"[(3, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),23,prime,True,False,False,False,0,0.126 ms,0.143 ms,0.284 ms,0.028 ms,"[(8, True, True), (6, True, True)]",,
Probabilistisch,Fermat (k = 2),29,prime,True,False,False,False,0,0.126 ms,0.149 ms,0.546 ms,0.052 ms,"[(8, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 2),31,prime,True,False,False,False,0,0.126 ms,0.145 ms,0.358 ms,0.037 ms,"[(17, True, True), (13, True, True)]",,
Probabilistisch,Fermat (k = 2),33,composite,False,False,False,False,0,0.063 ms,0.081 ms,0.213 ms,0.028 ms,"[(7, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),35,composite,False,False,False,False,0,0.064 ms,0.077 ms,0.197 ms,0.024 ms,"[(18, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),37,prime,True,False,False,False,0,0.125 ms,0.136 ms,0.225 ms,0.024 ms,"[(35, True, True), (17, True, True)]",,
Probabilistisch,Fermat (k = 2),39,composite,False,False,False,False,0,0.064 ms,0.089 ms,0.190 ms,0.024 ms,"[(4, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),41,prime,True,False,False,False,0,0.125 ms,0.144 ms,0.295 ms,0.030 ms,"[(19, True, True), (6, True, True)]",,
Probabilistisch,Fermat (k = 2),43,prime,True,False,False,False,0,0.125 ms,0.142 ms,0.290 ms,0.036 ms,"[(25, True, True), (24, True, True)]",,
Probabilistisch,Fermat (k = 2),45,composite,False,False,False,False,0,0.063 ms,0.073 ms,0.191 ms,0.020 ms,"[(31, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),47,prime,True,False,False,False,0,0.125 ms,0.141 ms,0.398 ms,0.034 ms,"[(7, True, True), (41, True, True)]",,
Probabilistisch,Fermat (k = 2),51,composite,False,False,False,False,0,0.063 ms,0.121 ms,4.208 ms,0.416 ms,"[(37, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),53,prime,True,False,False,False,0,0.126 ms,0.205 ms,0.489 ms,0.068 ms,"[(48, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 2),55,composite,False,False,False,False,0,0.078 ms,0.116 ms,0.270 ms,0.042 ms,"[(13, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),57,composite,False,False,False,False,0,0.065 ms,0.107 ms,0.226 ms,0.043 ms,"[(6, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),59,prime,True,False,False,False,0,0.125 ms,0.158 ms,0.288 ms,0.036 ms,"[(26, True, True), (27, True, True)]",,
Probabilistisch,Fermat (k = 2),61,prime,True,False,False,False,0,0.125 ms,0.140 ms,0.306 ms,0.031 ms,"[(11, True, True), (53, True, True)]",,
Probabilistisch,Fermat (k = 2),63,composite,False,False,False,False,0,0.063 ms,0.070 ms,0.146 ms,0.015 ms,"[(47, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),65,composite,False,False,False,False,0,0.063 ms,0.075 ms,0.237 ms,0.026 ms,"[(29, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),67,prime,True,False,False,False,0,0.125 ms,0.136 ms,0.250 ms,0.024 ms,"[(58, True, True), (11, True, True)]",,
Probabilistisch,Fermat (k = 2),69,composite,False,False,False,False,0,0.125 ms,0.146 ms,0.394 ms,0.040 ms,"[(47, True, True), (4, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),71,prime,True,False,False,False,0,0.125 ms,0.139 ms,0.280 ms,0.030 ms,"[(60, True, True), (56, True, True)]",,
Probabilistisch,Fermat (k = 2),73,prime,True,False,False,False,0,0.126 ms,0.149 ms,0.730 ms,0.074 ms,"[(70, True, True), (47, True, True)]",,
Probabilistisch,Fermat (k = 2),75,composite,False,False,False,False,0,0.063 ms,0.077 ms,0.296 ms,0.035 ms,"[(21, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),77,composite,False,False,False,False,0,0.128 ms,0.151 ms,0.496 ms,0.044 ms,"[(34, True, True), (59, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),79,prime,True,False,False,False,0,0.127 ms,0.143 ms,0.450 ms,0.047 ms,"[(12, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 2),83,prime,True,False,False,False,0,0.126 ms,0.198 ms,0.549 ms,0.071 ms,"[(27, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),85,composite,False,False,False,False,0,0.068 ms,0.079 ms,0.175 ms,0.018 ms,"[(9, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),87,composite,False,False,False,False,0,0.064 ms,0.089 ms,0.259 ms,0.042 ms,"[(16, True, False)]",,a^{n-1} ≠ 1
