n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 87405
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 1), avg_false_positive=0.003, avg_false_negative=0.000, avg_error_rate=0.003, avg_best_time=0.094 ms, avg_avg_time=0.140 ms, avg_worst_time=0.792 ms, avg_std_dev=0.094
test_avg, Miller-Selfridge-Rabin (k = 1), avg_false_positive=0.005, avg_false_negative=0.000, avg_error_rate=0.005, avg_best_time=0.106 ms, avg_avg_time=0.143 ms, avg_worst_time=0.519 ms, avg_std_dev=0.062
test_avg, Solovay-Strassen (k = 1), avg_false_positive=0.001, avg_false_negative=0.000, avg_error_rate=0.001, avg_best_time=0.022 ms, avg_avg_time=0.028 ms, avg_worst_time=0.112 ms, avg_std_dev=0.013

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 1),2,prime,True,False,False,False,0,0.001 ms,0.001 ms,0.010 ms,0.001 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),3,prime,True,False,False,False,0,0.096 ms,0.194 ms,0.947 ms,0.156 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),5,prime,True,False,False,False,0,0.109 ms,0.175 ms,0.583 ms,0.088 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),7,prime,True,False,False,False,0,0.090 ms,0.179 ms,0.459 ms,0.078 ms,"[(3, True, True)]",,
Probabilistisch,Fermat (k = 1),11,prime,True,False,False,False,0,0.090 ms,0.133 ms,0.435 ms,0.077 ms,"[(10, True, True)]",,
Probabilistisch,Fermat (k = 1),13,prime,True,False,False,False,0,0.086 ms,0.116 ms,0.359 ms,0.044 ms,"[(11, True, True)]",,
Probabilistisch,Fermat (k = 1),15,composite,False,False,False,False,0,0.088 ms,0.113 ms,0.348 ms,0.038 ms,"[(8, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),17,prime,True,False,False,False,0,0.099 ms,0.113 ms,0.239 ms,0.029 ms,"[(11, True, True)]",,
Probabilistisch,Fermat (k = 1),19,prime,True,False,False,False,0,0.098 ms,0.111 ms,0.339 ms,0.035 ms,"[(8, True, True)]",,
Probabilistisch,Fermat (k = 1),21,composite,False,False,False,False,0,0.084 ms,0.101 ms,0.226 ms,0.018 ms,"[(17, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),23,prime,True,False,False,False,0,0.081 ms,0.124 ms,0.348 ms,0.058 ms,"[(8, True, True)]",,
Probabilistisch,Fermat (k = 1),29,prime,True,False,False,False,0,0.080 ms,0.094 ms,0.237 ms,0.028 ms,"[(24, True, True)]",,
Probabilistisch,Fermat (k = 1),31,prime,True,False,False,False,0,0.071 ms,0.081 ms,0.188 ms,0.018 ms,"[(23, True, True)]",,
Probabilistisch,Fermat (k = 1),33,composite,False,False,False,False,0,0.066 ms,0.105 ms,0.500 ms,0.065 ms,"[(30, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),35,composite,False,False,False,False,0,0.078 ms,0.085 ms,0.250 ms,0.020 ms,"[(26, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),37,prime,True,False,False,False,0,0.069 ms,0.104 ms,0.326 ms,0.055 ms,"[(6, True, True)]",,
Probabilistisch,Fermat (k = 1),39,composite,False,False,False,False,0,0.067 ms,0.074 ms,0.283 ms,0.025 ms,"[(12, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),41,prime,True,False,False,False,0,0.079 ms,0.106 ms,0.518 ms,0.062 ms,"[(21, True, True)]",,
Probabilistisch,Fermat (k = 1),43,prime,True,False,False,False,0,0.074 ms,0.142 ms,3.433 ms,0.338 ms,"[(39, True, True)]",,
Probabilistisch,Fermat (k = 1),45,prime,False,True,True,False,1.0,0.073 ms,0.105 ms,0.335 ms,0.058 ms,"[(44, True, True)]",,
Probabilistisch,Fermat (k = 1),47,prime,True,False,False,False,0,0.069 ms,0.081 ms,0.175 ms,0.019 ms,"[(3, True, True)]",,
Probabilistisch,Fermat (k = 1),51,composite,False,False,False,False,0,0.070 ms,0.080 ms,0.243 ms,0.028 ms,"[(46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),53,prime,True,False,False,False,0,0.071 ms,0.090 ms,0.308 ms,0.044 ms,"[(51, True, True)]",,
Probabilistisch,Fermat (k = 1),55,composite,False,False,False,False,0,0.067 ms,0.085 ms,0.181 ms,0.022 ms,"[(37, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),57,composite,False,False,False,False,0,0.065 ms,0.074 ms,0.179 ms,0.021 ms,"[(9, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),59,prime,True,False,False,False,0,0.066 ms,0.079 ms,0.198 ms,0.024 ms,"[(37, True, True)]",,
Probabilistisch,Fermat (k = 1),61,prime,True,False,False,False,0,0.071 ms,0.091 ms,0.670 ms,0.065 ms,"[(60, True, True)]",,
Probabilistisch,Fermat (k = 1),63,composite,False,False,False,False,0,0.066 ms,0.098 ms,0.257 ms,0.046 ms,"[(43, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),65,composite,False,False,False,False,0,0.066 ms,0.090 ms,0.226 ms,0.036 ms,"[(29, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),67,prime,True,False,False,False,0,0.068 ms,0.089 ms,0.224 ms,0.026 ms,"[(20, True, True)]",,
Probabilistisch,Fermat (k = 1),69,composite,False,False,False,False,0,0.069 ms,0.073 ms,0.188 ms,0.012 ms,"[(42, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),71,prime,True,False,False,False,0,0.067 ms,0.089 ms,0.335 ms,0.040 ms,"[(53, True, True)]",,
Probabilistisch,Fermat (k = 1),73,prime,True,False,False,False,0,0.065 ms,0.074 ms,0.247 ms,0.021 ms,"[(5, True, True)]",,
Probabilistisch,Fermat (k = 1),75,composite,False,False,False,False,0,0.066 ms,0.079 ms,0.329 ms,0.032 ms,"[(52, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),77,composite,False,False,False,False,0,0.067 ms,0.076 ms,0.140 ms,0.015 ms,"[(8, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),79,prime,True,False,False,False,0,0.071 ms,0.099 ms,0.549 ms,0.061 ms,"[(72, True, True)]",,
Probabilistisch,Fermat (k = 1),83,prime,True,False,False,False,0,0.071 ms,0.092 ms,0.286 ms,0.045 ms,"[(76, True, True)]",,
Probabilistisch,Fermat (k = 1),85,composite,False,False,False,False,0,0.067 ms,0.079 ms,0.212 ms,0.024 ms,"[(31, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),87,composite,False,False,False,False,0,0.067 ms,0.092 ms,0.333 ms,0.052 ms,"[(74, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),89,prime,True,False,False,False,0,0.071 ms,0.099 ms,0.311 ms,0.048 ms,"[(79, True, True)]",,
Probabilistisch,Fermat (k = 1),91,prime,False,True,True,False,1.0,0.069 ms,0.085 ms,0.241 ms,0.036 ms,"[(38, True, True)]",,
Probabilistisch,Fermat (k = 1),93,composite,False,False,False,False,0,0.068 ms,0.092 ms,0.185 ms,0.016 ms,"[(19, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),95,composite,False,False,False,False,0,0.069 ms,0.082 ms,0.280 ms,0.032 ms,"[(24, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),97,prime,True,False,False,False,0,0.068 ms,0.075 ms,0.182 ms,0.017 ms,"[(36, True, True)]",,
Probabilistisch,Fermat (k = 1),101,prime,True,False,False,False,0,0.069 ms,0.120 ms,0.334 ms,0.061 ms,"[(76, True, True)]",,
Probabilistisch,Fermat (k = 1),103,prime,True,False,False,False,0,0.094 ms,0.104 ms,0.338 ms,0.027 ms,"[(47, True, True)]",,
Probabilistisch,Fermat (k = 1),107,prime,True,False,False,False,0,0.095 ms,0.099 ms,0.207 ms,0.013 ms,"[(72, True, True)]",,
Probabilistisch,Fermat (k = 1),109,prime,True,False,False,False,0,0.071 ms,0.108 ms,0.344 ms,0.044 ms,"[(106, True, True)]",,
Probabilistisch,Fermat (k = 1),117,composite,False,False,False,False,0,0.067 ms,0.086 ms,0.202 ms,0.023 ms,"[(18, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),119,composite,False,False,False,False,0,0.067 ms,0.084 ms,0.265 ms,0.031 ms,"[(115, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),127,prime,True,False,False,False,0,0.067 ms,0.086 ms,0.711 ms,0.069 ms,"[(34, True, True)]",,
Probabilistisch,Fermat (k = 1),129,composite,False,False,False,False,0,0.073 ms,0.087 ms,0.234 ms,0.020 ms,"[(26, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),135,composite,False,False,False,False,0,0.073 ms,0.097 ms,0.318 ms,0.047 ms,"[(127, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),137,prime,True,False,False,False,0,0.066 ms,0.078 ms,0.226 ms,0.020 ms,"[(56, True, True)]",,
Probabilistisch,Fermat (k = 1),139,prime,True,False,False,False,0,0.067 ms,0.085 ms,0.163 ms,0.017 ms,"[(102, True, True)]",,
Probabilistisch,Fermat (k = 1),141,composite,False,False,False,False,0,0.067 ms,0.074 ms,0.168 ms,0.011 ms,"[(65, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),151,prime,True,False,False,False,0,0.066 ms,0.154 ms,2.952 ms,0.287 ms,"[(9, True, True)]",,
