n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 22026
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.187 ms, avg_avg_time=0.268 ms, avg_worst_time=1.287 ms, avg_std_dev=0.149
test_avg, Miller-Selfridge-Rabin (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.223 ms, avg_avg_time=0.275 ms, avg_worst_time=0.765 ms, avg_std_dev=0.088
test_avg, Solovay-Strassen (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.051 ms, avg_avg_time=0.061 ms, avg_worst_time=0.214 ms, avg_std_dev=0.023

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 3),47,prime,True,False,False,False,0,0.254 ms,0.341 ms,1.486 ms,0.182 ms,"[(7, True, True), (41, True, True), (11, True, True)]",,
Probabilistisch,Fermat (k = 3),51,composite,False,False,False,False,0,0.082 ms,0.089 ms,0.203 ms,0.013 ms,"[(37, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),53,prime,True,False,False,False,0,0.243 ms,0.321 ms,0.908 ms,0.114 ms,"[(48, True, True), (3, True, True), (40, True, True)]",,
Probabilistisch,Fermat (k = 3),55,composite,False,False,False,False,0,0.096 ms,0.158 ms,0.355 ms,0.067 ms,"[(13, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),57,composite,False,False,False,False,0,0.096 ms,0.132 ms,0.340 ms,0.055 ms,"[(6, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),59,prime,True,False,False,False,0,0.285 ms,0.330 ms,0.754 ms,0.086 ms,"[(26, True, True), (27, True, True), (26, True, True)]",,
Probabilistisch,Fermat (k = 3),61,prime,True,False,False,False,0,0.287 ms,0.446 ms,1.119 ms,0.194 ms,"[(11, True, True), (53, True, True), (37, True, True)]",,
Probabilistisch,Fermat (k = 3),63,composite,False,False,False,False,0,0.097 ms,0.155 ms,0.776 ms,0.100 ms,"[(47, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),65,composite,False,False,False,False,0,0.101 ms,0.169 ms,0.447 ms,0.085 ms,"[(29, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),67,prime,True,False,False,False,0,0.298 ms,0.360 ms,1.062 ms,0.153 ms,"[(58, True, True), (11, True, True), (43, True, True)]",,
Probabilistisch,Fermat (k = 3),69,composite,False,False,False,False,0,0.199 ms,0.256 ms,1.081 ms,0.146 ms,"[(47, True, True), (4, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),71,prime,True,False,False,False,0,0.298 ms,0.350 ms,1.057 ms,0.119 ms,"[(60, True, True), (56, True, True), (33, True, True)]",,
Probabilistisch,Fermat (k = 3),73,prime,True,False,False,False,0,0.301 ms,0.404 ms,1.232 ms,0.171 ms,"[(70, True, True), (47, True, True), (56, True, True)]",,
Probabilistisch,Fermat (k = 3),75,composite,False,False,False,False,0,0.101 ms,0.167 ms,0.527 ms,0.071 ms,"[(21, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),77,composite,False,False,False,False,0,0.200 ms,0.353 ms,5.706 ms,0.565 ms,"[(34, True, True), (59, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),79,prime,True,False,False,False,0,0.298 ms,0.361 ms,1.382 ms,0.162 ms,"[(12, True, True), (3, True, True), (55, True, True)]",,
Probabilistisch,Fermat (k = 3),83,prime,True,False,False,False,0,0.298 ms,0.393 ms,0.906 ms,0.150 ms,"[(27, True, True), (2, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 3),85,composite,False,False,False,False,0,0.102 ms,0.122 ms,0.417 ms,0.042 ms,"[(9, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),87,composite,False,False,False,False,0,0.101 ms,0.115 ms,0.286 ms,0.029 ms,"[(16, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),89,prime,True,False,False,False,0,0.299 ms,0.337 ms,1.157 ms,0.111 ms,"[(55, True, True), (17, True, True), (31, True, True)]",,
Probabilistisch,Fermat (k = 3),91,composite,False,False,False,False,0,0.199 ms,0.241 ms,0.961 ms,0.124 ms,"[(12, True, True), (46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),93,composite,False,False,False,False,0,0.100 ms,0.121 ms,0.547 ms,0.056 ms,"[(64, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),95,composite,False,False,False,False,0,0.100 ms,0.114 ms,0.365 ms,0.033 ms,"[(83, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),97,prime,True,False,False,False,0,0.303 ms,0.388 ms,1.206 ms,0.162 ms,"[(43, True, True), (29, True, True), (24, True, True)]",,
Probabilistisch,Fermat (k = 3),101,prime,True,False,False,False,0,0.390 ms,0.867 ms,4.473 ms,0.581 ms,"[(35, True, True), (20, True, True), (4, True, True)]",,
Probabilistisch,Fermat (k = 3),103,prime,True,False,False,False,0,0.377 ms,0.764 ms,1.955 ms,0.245 ms,"[(49, True, True), (63, True, True), (35, True, True)]",,
Probabilistisch,Fermat (k = 3),109,prime,True,False,False,False,0,0.255 ms,0.561 ms,1.247 ms,0.234 ms,"[(58, True, True), (30, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 3),115,composite,False,False,False,False,0,0.098 ms,0.182 ms,0.319 ms,0.060 ms,"[(22, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),129,composite,False,False,False,False,0,0.090 ms,0.194 ms,0.746 ms,0.104 ms,"[(66, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),131,prime,True,False,False,False,0,0.278 ms,0.714 ms,3.380 ms,0.493 ms,"[(99, True, True), (73, True, True), (83, True, True)]",,
Probabilistisch,Fermat (k = 3),137,prime,True,False,False,False,0,0.289 ms,0.720 ms,1.837 ms,0.267 ms,"[(134, True, True), (10, True, True), (105, True, True)]",,
Probabilistisch,Fermat (k = 3),139,prime,True,False,False,False,0,0.279 ms,0.675 ms,3.142 ms,0.467 ms,"[(66, True, True), (119, True, True), (114, True, True)]",,
Probabilistisch,Fermat (k = 3),143,composite,False,False,False,False,0,0.090 ms,0.144 ms,0.665 ms,0.079 ms,"[(46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),147,composite,False,False,False,False,0,0.082 ms,0.109 ms,0.491 ms,0.052 ms,"[(40, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),149,prime,True,False,False,False,0,0.257 ms,0.315 ms,0.755 ms,0.063 ms,"[(38, True, True), (108, True, True), (73, True, True)]",,
Probabilistisch,Fermat (k = 3),151,prime,True,False,False,False,0,0.289 ms,0.336 ms,0.651 ms,0.075 ms,"[(120, True, True), (56, True, True), (71, True, True)]",,
Probabilistisch,Fermat (k = 3),157,prime,True,False,False,False,0,0.288 ms,0.411 ms,1.141 ms,0.166 ms,"[(69, True, True), (149, True, True), (107, True, True)]",,
Probabilistisch,Fermat (k = 3),163,prime,True,False,False,False,0,0.303 ms,0.411 ms,0.898 ms,0.146 ms,"[(8, True, True), (66, True, True), (98, True, True)]",,
Probabilistisch,Fermat (k = 3),165,composite,False,False,False,False,0,0.100 ms,0.109 ms,0.290 ms,0.024 ms,"[(150, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),173,prime,True,False,False,False,0,0.299 ms,0.446 ms,2.493 ms,0.263 ms,"[(28, True, True), (154, True, True), (164, True, True)]",,
Probabilistisch,Fermat (k = 3),179,prime,True,False,False,False,0,0.301 ms,0.372 ms,0.660 ms,0.099 ms,"[(18, True, True), (27, True, True), (68, True, True)]",,
Probabilistisch,Fermat (k = 3),181,prime,True,False,False,False,0,0.299 ms,0.336 ms,1.000 ms,0.099 ms,"[(128, True, True), (148, True, True), (97, True, True)]",,
Probabilistisch,Fermat (k = 3),183,composite,False,False,False,False,0,0.156 ms,0.204 ms,0.504 ms,0.044 ms,"[(62, True, True), (54, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),189,composite,False,False,False,False,0,0.075 ms,0.096 ms,0.230 ms,0.030 ms,"[(54, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),193,prime,True,False,False,False,0,0.227 ms,0.344 ms,0.825 ms,0.137 ms,"[(140, True, True), (84, True, True), (22, True, True)]",,
Probabilistisch,Fermat (k = 3),197,prime,True,False,False,False,0,0.274 ms,0.289 ms,0.500 ms,0.033 ms,"[(71, True, True), (48, True, True), (171, True, True)]",,
Probabilistisch,Fermat (k = 3),199,prime,True,False,False,False,0,0.274 ms,0.303 ms,0.602 ms,0.058 ms,"[(168, True, True), (95, True, True), (126, True, True)]",,
Probabilistisch,Fermat (k = 3),201,composite,False,False,False,False,0,0.093 ms,0.102 ms,0.244 ms,0.021 ms,"[(106, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),203,composite,False,False,False,False,0,0.093 ms,0.101 ms,0.238 ms,0.021 ms,"[(92, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),217,composite,False,False,False,False,0,0.092 ms,0.099 ms,0.231 ms,0.019 ms,"[(182, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),229,prime,True,False,False,False,0,0.211 ms,0.346 ms,0.952 ms,0.167 ms,"[(134, True, True), (76, True, True), (147, True, True)]",,
Probabilistisch,Fermat (k = 3),241,prime,True,False,False,False,0,0.235 ms,0.344 ms,2.554 ms,0.259 ms,"[(217, True, True), (139, True, True), (216, True, True)]",,
Probabilistisch,Fermat (k = 3),251,prime,True,False,False,False,0,0.229 ms,0.552 ms,5.008 ms,0.511 ms,"[(221, True, True), (107, True, True), (71, True, True)]",,
Probabilistisch,Fermat (k = 3),253,composite,False,False,False,False,0,0.083 ms,0.138 ms,0.407 ms,0.048 ms,"[(213, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),265,composite,False,False,False,False,0,0.078 ms,0.120 ms,0.497 ms,0.070 ms,"[(221, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),297,composite,False,False,False,False,0,0.085 ms,0.183 ms,0.585 ms,0.091 ms,"[(43, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),307,prime,True,False,False,False,0,0.283 ms,1.109 ms,8.100 ms,1.130 ms,"[(141, True, True), (71, True, True), (28, True, True)]",,
Probabilistisch,Fermat (k = 3),319,composite,False,False,False,False,0,0.127 ms,0.274 ms,1.139 ms,0.144 ms,"[(177, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),339,composite,False,False,False,False,0,0.096 ms,0.186 ms,0.451 ms,0.081 ms,"[(139, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),347,prime,True,False,False,False,0,0.298 ms,0.932 ms,8.263 ms,0.933 ms,"[(226, True, True), (321, True, True), (208, True, True)]",,
Probabilistisch,Fermat (k = 3),349,prime,True,False,False,False,0,0.259 ms,0.452 ms,2.859 ms,0.358 ms,"[(119, True, True), (208, True, True), (280, True, True)]",,
Probabilistisch,Fermat (k = 3),379,prime,True,False,False,False,0,0.246 ms,0.347 ms,0.733 ms,0.130 ms,"[(49, True, True), (94, True, True), (184, True, True)]",,
Probabilistisch,Fermat (k = 3),381,composite,False,False,False,False,0,0.082 ms,0.103 ms,0.280 ms,0.029 ms,"[(357, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),383,prime,True,False,False,False,0,0.230 ms,0.316 ms,0.823 ms,0.110 ms,"[(252, True, True), (122, True, True), (341, True, True)]",,
Probabilistisch,Fermat (k = 3),389,prime,True,False,False,False,0,0.255 ms,0.303 ms,0.561 ms,0.054 ms,"[(289, True, True), (323, True, True), (21, True, True)]",,
Probabilistisch,Fermat (k = 3),393,composite,False,False,False,False,0,0.098 ms,0.110 ms,0.479 ms,0.044 ms,"[(67, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),451,composite,False,False,False,False,0,0.098 ms,0.110 ms,0.271 ms,0.029 ms,"[(101, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),465,composite,False,False,False,False,0,0.097 ms,0.113 ms,0.548 ms,0.063 ms,"[(60, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),467,prime,True,False,False,False,0,0.294 ms,0.419 ms,0.998 ms,0.160 ms,"[(350, True, True), (113, True, True), (198, True, True)]",,
Probabilistisch,Fermat (k = 3),471,composite,False,False,False,False,0,0.098 ms,0.171 ms,0.829 ms,0.127 ms,"[(174, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),477,composite,False,False,False,False,0,0.106 ms,0.171 ms,0.591 ms,0.083 ms,"[(233, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),481,composite,False,False,False,False,0,0.207 ms,0.301 ms,0.933 ms,0.147 ms,"[(417, True, True), (86, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),493,composite,False,False,False,False,0,0.105 ms,0.182 ms,0.458 ms,0.077 ms,"[(326, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),503,prime,True,False,False,False,0,0.258 ms,0.424 ms,1.735 ms,0.230 ms,"[(290, True, True), (343, True, True), (174, True, True)]",,
Probabilistisch,Fermat (k = 3),507,composite,False,False,False,False,0,0.100 ms,0.170 ms,0.574 ms,0.087 ms,"[(482, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),541,prime,True,False,False,False,0,0.294 ms,0.357 ms,0.694 ms,0.099 ms,"[(116, True, True), (172, True, True), (60, True, True)]",,
Probabilistisch,Fermat (k = 3),545,composite,False,False,False,False,0,0.085 ms,0.115 ms,0.303 ms,0.040 ms,"[(284, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),547,prime,True,False,False,False,0,0.197 ms,0.253 ms,0.895 ms,0.088 ms,"[(319, True, True), (296, True, True), (104, True, True)]",,
Probabilistisch,Fermat (k = 3),555,composite,False,False,False,False,0,0.066 ms,0.091 ms,0.296 ms,0.040 ms,"[(312, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),593,prime,True,False,False,False,0,0.197 ms,0.276 ms,0.751 ms,0.087 ms,"[(27, True, True), (440, True, True), (437, True, True)]",,
Probabilistisch,Fermat (k = 3),599,prime,True,False,False,False,0,0.294 ms,0.355 ms,0.915 ms,0.109 ms,"[(258, True, True), (454, True, True), (143, True, True)]",,
Probabilistisch,Fermat (k = 3),611,composite,False,False,False,False,0,0.104 ms,0.118 ms,0.284 ms,0.030 ms,"[(168, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),613,prime,True,False,False,False,0,0.223 ms,0.332 ms,0.749 ms,0.117 ms,"[(11, True, True), (408, True, True), (239, True, True)]",,
Probabilistisch,Fermat (k = 3),647,prime,True,False,False,False,0,0.221 ms,0.277 ms,0.996 ms,0.109 ms,"[(448, True, True), (620, True, True), (420, True, True)]",,
Probabilistisch,Fermat (k = 3),659,prime,True,False,False,False,0,0.257 ms,0.405 ms,2.446 ms,0.256 ms,"[(115, True, True), (298, True, True), (164, True, True)]",,
Probabilistisch,Fermat (k = 3),677,prime,True,False,False,False,0,0.260 ms,0.362 ms,0.732 ms,0.105 ms,"[(222, True, True), (445, True, True), (487, True, True)]",,
Probabilistisch,Fermat (k = 3),715,composite,False,False,False,False,0,0.086 ms,0.108 ms,0.249 ms,0.041 ms,"[(175, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),731,composite,False,False,False,False,0,0.088 ms,0.100 ms,0.199 ms,0.023 ms,"[(84, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),757,prime,True,False,False,False,0,0.265 ms,0.936 ms,31.272 ms,3.091 ms,"[(499, True, True), (154, True, True), (247, True, True)]",,
Probabilistisch,Fermat (k = 3),769,prime,True,False,False,False,0,0.580 ms,0.856 ms,3.196 ms,0.406 ms,"[(294, True, True), (219, True, True), (109, True, True)]",,
Probabilistisch,Fermat (k = 3),857,prime,True,False,False,False,0,0.620 ms,0.779 ms,2.058 ms,0.223 ms,"[(20, True, True), (584, True, True), (288, True, True)]",,
Probabilistisch,Fermat (k = 3),873,composite,False,False,False,False,0,0.091 ms,0.213 ms,0.960 ms,0.126 ms,"[(735, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),897,composite,False,False,False,False,0,0.167 ms,0.284 ms,2.214 ms,0.253 ms,"[(47, True, True), (94, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),901,composite,False,False,False,False,0,0.084 ms,0.092 ms,0.237 ms,0.016 ms,"[(216, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),929,prime,True,False,False,False,0,0.223 ms,0.339 ms,0.703 ms,0.092 ms,"[(534, True, True), (55, True, True), (611, True, True)]",,
Probabilistisch,Fermat (k = 3),947,prime,True,False,False,False,0,0.240 ms,0.429 ms,1.010 ms,0.167 ms,"[(84, True, True), (230, True, True), (136, True, True)]",,
Probabilistisch,Fermat (k = 3),949,composite,False,False,False,False,0,0.083 ms,0.110 ms,0.303 ms,0.039 ms,"[(480, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),969,composite,False,False,False,False,0,0.093 ms,0.100 ms,0.236 ms,0.020 ms,"[(667, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),981,composite,False,False,False,False,0,0.095 ms,0.136 ms,0.401 ms,0.053 ms,"[(864, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),991,prime,True,False,False,False,0,0.291 ms,0.323 ms,0.631 ms,0.066 ms,"[(688, True, True), (986, True, True), (605, True, True)]",,
Probabilistisch,Fermat (k = 3),1007,composite,False,False,False,False,0,0.084 ms,0.119 ms,0.447 ms,0.059 ms,"[(621, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1031,prime,True,False,False,False,0,0.250 ms,0.391 ms,1.168 ms,0.162 ms,"[(111, True, True), (112, True, True), (101, True, True)]",,
Probabilistisch,Fermat (k = 3),1049,prime,True,False,False,False,0,0.268 ms,0.440 ms,3.322 ms,0.336 ms,"[(399, True, True), (462, True, True), (431, True, True)]",,
Probabilistisch,Fermat (k = 3),1065,composite,False,False,False,False,0,0.094 ms,0.148 ms,0.407 ms,0.062 ms,"[(1043, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1071,composite,False,False,False,False,0,0.093 ms,0.105 ms,0.286 ms,0.028 ms,"[(483, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),1093,prime,True,False,False,False,0,0.278 ms,0.352 ms,0.972 ms,0.120 ms,"[(955, True, True), (908, True, True), (513, True, True)]",,
Probabilistisch,Fermat (k = 3),1097,prime,True,False,False,False,0,0.282 ms,0.377 ms,0.807 ms,0.129 ms,"[(889, True, True), (816, True, True), (113, True, True)]",,
Probabilistisch,Fermat (k = 3),1103,prime,True,False,False,False,0,0.280 ms,0.350 ms,1.106 ms,0.134 ms,"[(876, True, True), (867, True, True), (871, True, True)]",,
Probabilistisch,Fermat (k = 3),1171,prime,True,False,False,False,0,0.282 ms,0.332 ms,1.342 ms,0.122 ms,"[(203, True, True), (1142, True, True), (988, True, True)]",,
Probabilistisch,Fermat (k = 3),1319,prime,True,False,False,False,0,0.282 ms,0.348 ms,0.695 ms,0.105 ms,"[(498, True, True), (360, True, True), (1038, True, True)]",,
Probabilistisch,Fermat (k = 3),1343,composite,False,False,False,False,0,0.094 ms,0.117 ms,0.448 ms,0.049 ms,"[(821, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1347,composite,False,False,False,False,0,0.093 ms,0.129 ms,0.693 ms,0.077 ms,"[(813, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),1361,prime,True,False,False,False,0,0.281 ms,0.399 ms,1.387 ms,0.207 ms,"[(332, True, True), (671, True, True), (1086, True, True)]",,
Probabilistisch,Fermat (k = 3),1429,prime,True,False,False,False,0,0.282 ms,0.383 ms,1.018 ms,0.152 ms,"[(1144, True, True), (153, True, True), (1072, True, True)]",,
Probabilistisch,Fermat (k = 3),1493,prime,True,False,False,False,0,0.281 ms,0.882 ms,33.726 ms,3.430 ms,"[(604, True, True), (1106, True, True), (1468, True, True)]",,
Probabilistisch,Fermat (k = 3),1507,composite,False,False,False,False,0,0.100 ms,0.354 ms,2.059 ms,0.357 ms,"[(541, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1577,composite,False,False,False,False,0,0.104 ms,0.341 ms,1.697 ms,0.248 ms,"[(427, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1697,prime,True,False,False,False,0,0.289 ms,0.865 ms,3.547 ms,0.597 ms,"[(733, True, True), (20, True, True), (384, True, True)]",,
Probabilistisch,Fermat (k = 3),1731,composite,False,False,False,False,0,0.091 ms,0.241 ms,1.545 ms,0.177 ms,"[(9, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),1767,composite,False,False,False,False,0,0.133 ms,0.333 ms,2.326 ms,0.316 ms,"[(579, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),1811,prime,True,False,False,False,0,0.294 ms,0.856 ms,3.253 ms,0.479 ms,"[(1714, True, True), (133, True, True), (54, True, True)]",,
Probabilistisch,Fermat (k = 3),1843,composite,False,False,False,False,0,0.124 ms,0.365 ms,2.056 ms,0.299 ms,"[(1017, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1863,composite,False,False,False,False,0,0.097 ms,0.266 ms,2.125 ms,0.270 ms,"[(1720, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1877,prime,True,False,False,False,0,0.261 ms,0.422 ms,3.529 ms,0.401 ms,"[(35, True, True), (127, True, True), (794, True, True)]",,
