n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 58345
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 1), avg_false_positive=0.004, avg_false_negative=0.000, avg_error_rate=0.004, avg_best_time=0.034 ms, avg_avg_time=0.039 ms, avg_worst_time=0.183 ms, avg_std_dev=0.017
test_avg, Miller-Selfridge-Rabin (k = 1), avg_false_positive=0.004, avg_false_negative=0.000, avg_error_rate=0.004, avg_best_time=0.045 ms, avg_avg_time=0.051 ms, avg_worst_time=0.181 ms, avg_std_dev=0.016
test_avg, Solovay-Strassen (k = 1), avg_false_positive=0.002, avg_false_negative=0.000, avg_error_rate=0.002, avg_best_time=0.010 ms, avg_avg_time=0.011 ms, avg_worst_time=0.033 ms, avg_std_dev=0.002

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 1),2,prime,True,False,False,False,0,0.000 ms,0.000 ms,0.009 ms,0.001 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),3,prime,True,False,False,False,0,0.033 ms,0.039 ms,0.231 ms,0.021 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),5,prime,True,False,False,False,0,0.033 ms,0.035 ms,0.101 ms,0.007 ms,"[(4, True, True)]",,
Probabilistisch,Fermat (k = 1),7,prime,True,False,False,False,0,0.032 ms,0.036 ms,0.150 ms,0.013 ms,"[(3, True, True)]",,
Probabilistisch,Fermat (k = 1),11,prime,True,False,False,False,0,0.033 ms,0.119 ms,5.490 ms,0.544 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),13,prime,True,False,False,False,0,0.034 ms,0.080 ms,0.441 ms,0.059 ms,"[(9, True, True)]",,
Probabilistisch,Fermat (k = 1),15,prime,False,True,True,False,1.0,0.034 ms,0.042 ms,0.104 ms,0.013 ms,"[(14, True, True)]",,
Probabilistisch,Fermat (k = 1),17,prime,True,False,False,False,0,0.033 ms,0.054 ms,0.387 ms,0.047 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 1),19,prime,True,False,False,False,0,0.033 ms,0.036 ms,0.100 ms,0.007 ms,"[(12, True, True)]",,
Probabilistisch,Fermat (k = 1),21,composite,False,False,False,False,0,0.032 ms,0.034 ms,0.093 ms,0.006 ms,"[(18, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 1),23,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.074 ms,0.004 ms,"[(13, True, True)]",,
Probabilistisch,Fermat (k = 1),29,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.083 ms,0.005 ms,"[(27, True, True)]",,
Probabilistisch,Fermat (k = 1),31,prime,True,False,False,False,0,0.032 ms,0.034 ms,0.078 ms,0.005 ms,"[(6, True, True)]",,
Probabilistisch,Fermat (k = 1),33,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.077 ms,0.004 ms,"[(20, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),35,composite,False,False,False,False,0,0.033 ms,0.035 ms,0.086 ms,0.005 ms,"[(32, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),37,prime,True,False,False,False,0,0.033 ms,0.035 ms,0.064 ms,0.003 ms,"[(15, True, True)]",,
Probabilistisch,Fermat (k = 1),39,composite,False,False,False,False,0,0.033 ms,0.035 ms,0.064 ms,0.003 ms,"[(35, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),41,prime,True,False,False,False,0,0.033 ms,0.038 ms,0.155 ms,0.013 ms,"[(8, True, True)]",,
Probabilistisch,Fermat (k = 1),43,prime,True,False,False,False,0,0.032 ms,0.036 ms,0.088 ms,0.006 ms,"[(37, True, True)]",,
Probabilistisch,Fermat (k = 1),45,prime,False,True,True,False,1.0,0.032 ms,0.034 ms,0.094 ms,0.006 ms,"[(44, True, True)]",,
Probabilistisch,Fermat (k = 1),47,prime,True,False,False,False,0,0.033 ms,0.037 ms,0.080 ms,0.007 ms,"[(14, True, True)]",,
Probabilistisch,Fermat (k = 1),51,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.099 ms,0.007 ms,"[(46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 1),53,prime,True,False,False,False,0,0.032 ms,0.035 ms,0.094 ms,0.006 ms,"[(49, True, True)]",,
