n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 64817
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.049 ms, avg_avg_time=0.056 ms, avg_worst_time=0.230 ms, avg_std_dev=0.021
test_avg, Miller-Selfridge-Rabin (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.064 ms, avg_avg_time=0.072 ms, avg_worst_time=0.227 ms, avg_std_dev=0.020
test_avg, Solovay-Strassen (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.015 ms, avg_avg_time=0.016 ms, avg_worst_time=0.049 ms, avg_std_dev=0.004

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 2),2,prime,True,False,False,False,0,0.000 ms,0.000 ms,0.003 ms,0.000 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 2),3,prime,True,False,False,False,0,0.064 ms,0.083 ms,0.299 ms,0.037 ms,"[(2, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),5,prime,True,False,False,False,0,0.067 ms,0.157 ms,2.171 ms,0.215 ms,"[(3, True, True), (4, True, True)]",,
Probabilistisch,Fermat (k = 2),7,prime,True,False,False,False,0,0.065 ms,0.079 ms,0.350 ms,0.036 ms,"[(6, True, True), (6, True, True)]",,
Probabilistisch,Fermat (k = 2),11,prime,True,False,False,False,0,0.064 ms,0.068 ms,0.126 ms,0.007 ms,"[(7, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 2),13,prime,True,False,False,False,0,0.063 ms,0.067 ms,0.135 ms,0.007 ms,"[(7, True, True), (10, True, True)]",,
Probabilistisch,Fermat (k = 2),15,composite,False,False,False,False,0,0.063 ms,0.066 ms,0.133 ms,0.007 ms,"[(14, True, True), (3, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),17,prime,True,False,False,False,0,0.063 ms,0.066 ms,0.108 ms,0.005 ms,"[(5, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 2),19,prime,True,False,False,False,0,0.063 ms,0.066 ms,0.119 ms,0.006 ms,"[(18, True, True), (18, True, True)]",,
Probabilistisch,Fermat (k = 2),21,composite,False,False,False,False,0,0.031 ms,0.033 ms,0.069 ms,0.004 ms,"[(4, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),23,prime,True,False,False,False,0,0.063 ms,0.072 ms,0.225 ms,0.023 ms,"[(2, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 2),29,prime,True,False,False,False,0,0.064 ms,0.070 ms,0.158 ms,0.011 ms,"[(19, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 2),31,prime,True,False,False,False,0,0.064 ms,0.071 ms,0.153 ms,0.015 ms,"[(11, True, True), (12, True, True)]",,
Probabilistisch,Fermat (k = 2),33,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.137 ms,0.012 ms,"[(20, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),35,composite,False,False,False,False,0,0.030 ms,0.034 ms,0.078 ms,0.005 ms,"[(10, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),37,prime,True,False,False,False,0,0.061 ms,0.089 ms,0.757 ms,0.082 ms,"[(6, True, True), (8, True, True)]",,
Probabilistisch,Fermat (k = 2),39,composite,False,False,False,False,0,0.031 ms,0.033 ms,0.083 ms,0.005 ms,"[(8, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),41,prime,True,False,False,False,0,0.063 ms,0.068 ms,0.165 ms,0.012 ms,"[(31, True, True), (5, True, True)]",,
Probabilistisch,Fermat (k = 2),43,prime,True,False,False,False,0,0.062 ms,0.068 ms,0.244 ms,0.022 ms,"[(35, True, True), (3, True, True)]",,
Probabilistisch,Fermat (k = 2),45,composite,False,False,False,False,0,0.029 ms,0.032 ms,0.069 ms,0.004 ms,"[(11, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),47,prime,True,False,False,False,0,0.061 ms,0.065 ms,0.125 ms,0.007 ms,"[(30, True, True), (12, True, True)]",,
Probabilistisch,Fermat (k = 2),51,composite,False,False,False,False,0,0.030 ms,0.034 ms,0.118 ms,0.010 ms,"[(31, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),53,prime,True,False,False,False,0,0.061 ms,0.086 ms,0.683 ms,0.082 ms,"[(10, True, True), (48, True, True)]",,
Probabilistisch,Fermat (k = 2),55,composite,False,False,False,False,0,0.031 ms,0.038 ms,0.185 ms,0.018 ms,"[(53, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),57,composite,False,False,False,False,0,0.031 ms,0.034 ms,0.118 ms,0.010 ms,"[(23, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),59,prime,True,False,False,False,0,0.061 ms,0.064 ms,0.118 ms,0.006 ms,"[(48, True, True), (19, True, True)]",,
Probabilistisch,Fermat (k = 2),61,prime,True,False,False,False,0,0.059 ms,0.064 ms,0.128 ms,0.008 ms,"[(20, True, True), (50, True, True)]",,
Probabilistisch,Fermat (k = 2),63,composite,False,False,False,False,0,0.030 ms,0.035 ms,0.081 ms,0.007 ms,"[(17, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),65,composite,False,False,False,False,0,0.030 ms,0.034 ms,0.081 ms,0.006 ms,"[(46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),67,prime,True,False,False,False,0,0.063 ms,0.067 ms,0.120 ms,0.006 ms,"[(66, True, True), (23, True, True)]",,
Probabilistisch,Fermat (k = 2),69,composite,False,False,False,False,0,0.032 ms,0.037 ms,0.150 ms,0.017 ms,"[(25, True, False)]",,a^{n-1} ≠ 1
