n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 58345
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 2), avg_false_positive=0.001, avg_false_negative=0.000, avg_error_rate=0.001, avg_best_time=0.050 ms, avg_avg_time=0.057 ms, avg_worst_time=0.238 ms, avg_std_dev=0.021
test_avg, Miller-Selfridge-Rabin (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.065 ms, avg_avg_time=0.074 ms, avg_worst_time=0.239 ms, avg_std_dev=0.022
test_avg, Solovay-Strassen (k = 2), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.016 ms, avg_avg_time=0.017 ms, avg_worst_time=0.054 ms, avg_std_dev=0.005

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 2),2,prime,True,False,False,False,0,0.000 ms,0.000 ms,0.003 ms,0.000 ms,"[(2, True, True)]",,
Probabilistisch,Fermat (k = 2),3,prime,True,False,False,False,0,0.064 ms,0.073 ms,0.274 ms,0.024 ms,"[(2, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),5,prime,True,False,False,False,0,0.063 ms,0.070 ms,0.142 ms,0.010 ms,"[(4, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),7,prime,True,False,False,False,0,0.064 ms,0.069 ms,0.123 ms,0.008 ms,"[(3, True, True), (2, True, True)]",,
Probabilistisch,Fermat (k = 2),11,prime,True,False,False,False,0,0.064 ms,0.068 ms,0.116 ms,0.006 ms,"[(2, True, True), (7, True, True)]",,
Probabilistisch,Fermat (k = 2),13,prime,True,False,False,False,0,0.064 ms,0.079 ms,0.466 ms,0.047 ms,"[(9, True, True), (8, True, True)]",,
Probabilistisch,Fermat (k = 2),15,composite,False,False,False,False,0,0.063 ms,0.069 ms,0.173 ms,0.011 ms,"[(14, True, True), (6, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),17,prime,True,False,False,False,0,0.063 ms,0.069 ms,0.148 ms,0.010 ms,"[(2, True, True), (13, True, True)]",,
Probabilistisch,Fermat (k = 2),19,prime,True,False,False,False,0,0.064 ms,0.070 ms,0.131 ms,0.009 ms,"[(12, True, True), (4, True, True)]",,
Probabilistisch,Fermat (k = 2),21,composite,False,False,False,False,0,0.031 ms,0.035 ms,0.110 ms,0.008 ms,"[(18, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),23,prime,True,False,False,False,0,0.063 ms,0.067 ms,0.112 ms,0.005 ms,"[(13, True, True), (8, True, True)]",,
Probabilistisch,Fermat (k = 2),29,prime,True,False,False,False,0,0.063 ms,0.069 ms,0.124 ms,0.009 ms,"[(27, True, True), (21, True, True)]",,
Probabilistisch,Fermat (k = 2),31,prime,True,False,False,False,0,0.063 ms,0.068 ms,0.116 ms,0.007 ms,"[(6, True, True), (13, True, True)]",,
Probabilistisch,Fermat (k = 2),33,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.092 ms,0.006 ms,"[(20, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),35,composite,False,False,False,False,0,0.031 ms,0.034 ms,0.080 ms,0.005 ms,"[(32, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),37,prime,True,False,False,False,0,0.064 ms,0.067 ms,0.105 ms,0.004 ms,"[(15, True, True), (13, True, True)]",,
Probabilistisch,Fermat (k = 2),39,composite,False,False,False,False,0,0.032 ms,0.036 ms,0.086 ms,0.007 ms,"[(35, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),41,prime,True,False,False,False,0,0.065 ms,0.071 ms,0.151 ms,0.013 ms,"[(8, True, True), (6, True, True)]",,
Probabilistisch,Fermat (k = 2),43,prime,True,False,False,False,0,0.065 ms,0.071 ms,0.135 ms,0.010 ms,"[(37, True, True), (22, True, True)]",,
Probabilistisch,Fermat (k = 2),45,composite,False,False,False,False,0,0.064 ms,0.087 ms,1.145 ms,0.111 ms,"[(44, True, True), (2, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),47,prime,True,False,False,False,0,0.064 ms,0.074 ms,0.375 ms,0.033 ms,"[(14, True, True), (25, True, True)]",,
Probabilistisch,Fermat (k = 2),51,composite,False,False,False,False,0,0.031 ms,0.036 ms,0.097 ms,0.011 ms,"[(46, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 2),53,prime,True,False,False,False,0,0.064 ms,0.068 ms,0.138 ms,0.008 ms,"[(49, True, True), (11, True, True)]",,
Probabilistisch,Fermat (k = 2),55,composite,False,False,False,False,0,0.031 ms,0.034 ms,0.094 ms,0.007 ms,"[(40, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),57,composite,False,False,False,False,0,0.032 ms,0.035 ms,0.072 ms,0.006 ms,"[(3, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 2),59,prime,True,False,False,False,0,0.064 ms,0.074 ms,0.230 ms,0.025 ms,"[(2, True, True), (20, True, True)]",,
